Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,variety,winery,Above_90
76204,France,"90–92. Barrel sample. This dense, structured and solidly tannic wine is balanced by dark black fruits that are juicy and ripe. The wine will always be dry, mineral and fairly severe in style.",Barrel Sample,91,,Bordeaux,Saint-Estèphe,,Bordeaux-style Red Blend,Château Sérilhan,1
76205,France,"90–92. Barrel sample. This is a serious, complex wine that shows rich black fruits and firm tannins. The palate is structured and dark, needing long-term aging.",Barrel Sample,91,,Bordeaux,Pauillac,,Bordeaux-style Red Blend,Château Fonbadet,1
76505,France,"92–94. Barrel sample. This very textured, steely wine is serious and complex. With significant richness, a mineral character and a fine depth of fruit, this is a wine meant for aging.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château de France,1
76506,France,"92–94. Barrel sample. Spice and green-plum flavors meld beautifully in this wine that's already showing deliciously. It has a fine, mineral texture that makes it edgy and tight on the palate. Acidity cuts straight through the palate like a fine laser.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Malartic-Lagravière,1
76507,France,"92–94. Barrel sample. Dark, extracted and dense, this is a hard-edged wine that initially lacks fruitiness. Only as the wine develops does it show its powerful density and hints of juiciness.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Smith Haut Lafitte,1
76508,France,"92–94. Barrel sample. This is a ripe and beautifully generous wine. It's expressive with spice, tropical fruits and a rounded structure that shows off its deliciously full, fruity character. Very generous.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château La Mission Haut-Brion,1
76509,France,"92–94. Barrel sample. This wine is delicious—proof positive of the continuing improvement of white wines from Château Margaux. Lively and fresh, it's accented with wood spice, apple and pear flavors. This vintage produced the smallest quantity of white wine ever made at Margaux.",Pavillon Blanc de Château Margaux Barrel Sample,93,,Bordeaux,Bordeaux Blanc,,Bordeaux-style White Blend,Château Margaux,1
76510,France,"92–94. Barrel sample. This is a full-bodied wine that's packed with dark, dry tannins. The palate expresses the juiciness of the vintage with plenty of black currant fruitiness. It promises a fine spiciness in the future.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château de France,1
76511,France,"92–94. Barrel sample. Ripe black currant and firm tannins combine well in this structured wine. It has a fine depth of a dusty texture, a wine that shows fine acidity, not heavy but full of fruit.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Brown,1
76512,France,"92–94. Barrel sample. Considerable wood aging yields notes of vanilla and spice on this smooth, modern wine. There's ample ripe fruit to add balance, but it's going to be a generous wine, revealing a rich, full character.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château de Fieuzal,1
76513,France,"92–94. Barrel sample. Warm, ripe, fruity and opulent, this wine has remarkable weight. Very rounded and rich on the palate, it boasts ripe apricot and dried peach flavor and a touch of pepper that reveals its alcohol.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Smith Haut Lafitte,1
76514,France,"92–94. Barrel sample. This dark and rich wine is the second wine of Château Haut-Brion. Intensely ripe Merlot gives it a lush, but concentrated and spicy character. Opulent in texture, it's full of flavor.",Le Clarence de Haut-Brion Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Haut-Brion,1
76515,France,"92–94. Barrel sample. This is a big, rich, spicy wine, with a generous, warm character. The palate boasts significant weight with ripe pear and apricot flavors that finish with a touch of ginger and minerality.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Larrivet Haut-Brion,1
76516,France,92–94. Barrel sample. This is a rich wine with smooth tannins and velvet texture. The palate has remarkable density and a full mouthfeel that's concentrated and firm. The fruit is ripe and juicy.,Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Olivier,1
76517,France,"92–94. Barrel sample. Bright, rich and fruity with a tropical pineapple and peach feel, this wine shows signs of wood aging while keeping its pure, fruity character. Ripe and full.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Olivier,1
76518,France,"92–94. Barrel sample. A very dry and tannic wine, this is hard edged, showing distinct minerality and a dry, gravelly feel. It has herbal notes, followed by rich spice and dark, brooding fruits. A powerful wine with a sense of extraction.",Barrel Sample,93,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Pape Clément,1
76801,France,"90–92. Barrel sample. This second white wine of Haut-Brion has herbaceous aromas, followed by spice, ginger and a touch of green fruits and orange zest.",Le Clarté de Haut-Brion Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Haut-Brion,1
76802,France,"90–92. Barrel sample. This is a ripe, rounded wine with weight and a full mouthfeel. It's smooth on the palate with pear flavor accented with spice, ginger and soft acidity.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Pape Clément,1
76803,France,"90–92. Barrel sample. Very dense, with tannins that are solid and dry, this is an austere wine that has a firm, mineral side. The wine will need time although it's likely to remain severe.",Barrel Sample,91,,Bordeaux,Graves,,Bordeaux-style Red Blend,Château Ferrande,1
76804,France,"90–92. Barrel sample. This ripe and spicy wine is full of rich fruits. The palate is full bodied and dense, but edged with a fine texture. It finishes warm and opulent.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château Carbonnieux,1
76805,France,"90–92. Barrel sample. Dry, dusty tannins from ripe fruit dominate this concentrated wine. It's solid and chunky, with lush fruit showing through a dark structure.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Latour-Martillac,1
76806,France,"90–92. Barrel sample. This is an herbaceous, cool wine that shows fresh pear and lime flavor. It does have a sense of structure that gives density and texture on the finish.",Barrel Sample,91,,Bordeaux,Graves,,Bordeaux-style White Blend,Château Rahoul,1
76807,France,"90–92. Barrel Sample. An herbaceous wine with lively acidity, green plum and grapefruit flavors. It's a Sauvignon Blanc driven wine, showing great freshness rounded out with a touch of tropical fruits.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style White Blend,Château la Garde,1
76808,France,"90–92. Barrel sample. Herbaceous as well as rich, this wine is spicy and ripe in feel as a result of wood ageing. The palate boasts lemon, pear and apricot flavors, with a fine texture at the end.",Barrel Sample,91,,Bordeaux,Graves,,Bordeaux-style White Blend,Château de Chantegrive,1
76809,France,"90–92. Barrel sample. Spicy wood is the dominant character in this wine. At this stage, the palate is bold with new-wood aging, while the acidity and juiciness are in the background, but there's good potential for the future.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Picque Caillou,1
76810,France,"90–92. Barrel sample. This very fresh wine is packed with juicy black currant flavors. It's ripe, soft tannins show a full and delicious character already.",Barrel Sample,91,,Bordeaux,Pessac-Léognan,,Bordeaux-style Red Blend,Château Haut-Bergey,1
77109,France,"92–94. Barrel sample. This is a fruity wine, dominated by delicious black currant flavors. It has a firm background of fine, complex tannins and a fragrant, lingering aftertaste.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Faugères,1
77110,France,"92–94. Barrel sample. This wine has weight and tannins that offer good structure, but it's the ripe, rich fruit that dominates. It's powerful and complex, and likely to age well.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Figeac,1
77111,France,"92–94. Barrel sample. This is a ripe and smoky wine with lively acidity. It also has dense black fruits and a firmly tannic character that demands aging. Solid in texture, it's touched by notes of licorice with a bitter edge.",Barrel Sample,93,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Providence,1
77112,France,"92–94. Barrel sample. Very dense and rich with fine, tarry tannins that float amidst the ripe blackberry flavors. The wine is structured but full in body with a rich, opulent feel.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Fombrauge,1
77113,France,"92–94. Barrel sample. Tight, firm and mineral in style, this wine is dark with expressive tannins cast over black fruits. As always, the wine is a complex expression of its fine terroir.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Les Astéries,1
77114,France,"92–94. Barrel sample. Solid, firm and tannic, this is a powerful success. It has equal weight of fruit and tannins and a palate that's intensely structured and complex. For long-term aging.",Barrel Sample,93,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Beauregard,1
77115,France,"92–94. Barrel sample. Newly promoted to Premier Grand Cru Classé in 2012, this is a fine, concentrated wine, showing great style. It has weight and a delicious juiciness that is sustained by firm, dry tannins. Already a beautiful wine.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Larcis Ducasse,1
77116,France,"92–94. Barrel sample. The only Grand Cru Classé on the sandy plain of Saint-Emilion, Monbousquet is producing great wines thanks to huge investments by owner Gerard Perse. This Merlot-dominated blend is ripe, spicy, rich and open.",Barrel Sample,93,80.0,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Monbousquet,1
77117,France,"92–94. Barrel sample. This concentrated wine is packed with new wood as well as dark chocolate flavors. The palate is dense with bitter, extracted coffee flavors, but balanced by lively, lingering acidity.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Grand Corbin-Despagne,1
77118,France,"92–94. Barrel sample. Black currant flavors resound on this juicy, deliciously fresh wine. It's a structured wine with a core of dry tannins and a palate that's firm and concentrated to the finish.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Villemaurine,1
77119,France,"92–94. Barrel sample. This dense, extracted wine has dark coffee and bitter chocolate flavors that are followed by wood and tannins. The fruit is still obscured, and may need many years for its dark character to emerge.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Canon,1
77120,France,"92–94. Barrel sample. The diminutive neighbor of Château Pavie, Pavie Decesse's wine has its own, more mineral, tight character. It is complex but fruity, with blackberries supported by wood, acidity and dense texture.",Barrel Sample,93,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Pavie Decesse,1
77407,France,"90–92. Barrel sample. Powerful and fruity, this finely situated chateau on the edge of the slopes of Saint-Émilion has produced a brightly fruity wine typical of the year. It's a wine that's ripe with berries, soft tannins and great juiciness.",Barrel Sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Berliquet,1
77408,France,"90–92. Barrel sample. Sweet wood aromas open this ripe, yet expertly balanced wine. Denseness on the palate is complemented by black-currant acidity, yielding a lively, fragrant and fresh wine that finishes with lingering, attractive fruit.",Barrel Sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château la Couspaude,1
77409,France,"90–92. Barrel sample. Owned by American Stephen Adams, Château Fonplégade showcases a rich and modern style of wine with smooth tannins and a velvet texture. Intensely concentrated on the finish.",Barrel Sample,91,,Bordeaux,Saint-Émilion,,Bordeaux-style Red Blend,Château Fonplégade,1
77410,France,"90–92. Barrel sample. This firmly tannic wine is solid and potentially quite complex. The structure is paramount, exhibiting substantial weight, while still hinting at the juicy fruity acidity on the finish.",Barrel Sample,91,,Bordeaux,Pomerol,,Bordeaux-style Red Blend,Château Clinet,1
